district_name,year,csi_score,risk_tier
vidisha,2035,0.5033003300330033,5
vidisha,2036,0.5033003300330033,5
vidisha,2037,0.5033003300330033,5
vidisha,2038,0.5066006600660066,5
vidisha,2039,0.504950495049505,5
vidisha,2040,0.504950495049505,5
vidisha,2041,0.5033003300330033,5
westnimar,2026,0.5033003300330033,5
westnimar,2027,0.5033003300330033,5
westnimar,2028,0.5016501650165016,5
westnimar,2029,0.5016501650165016,5
westnimar,2030,0.5016501650165016,5
westnimar,2031,0.504950495049505,5
westnimar,2032,0.5033003300330033,5
westnimar,2033,0.5033003300330033,5
westnimar,2034,0.5033003300330033,5
westnimar,2035,0.5016501650165016,5
westnimar,2036,0.5016501650165016,5
westnimar,2037,0.5033003300330033,5
westnimar,2038,0.504950495049505,5
westnimar,2039,0.5033003300330033,5
westnimar,2040,0.5066006600660066,5
westnimar,2041,0.504950495049505,5
